[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.032641s ]
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.037946s ]
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.055229s ]
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.055413s ]
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 36 行.
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.206453s ]
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.206618s ]
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.009324s ]
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003476s ]
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002962s ]
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.004057s ]
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.020234s ]
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --START--
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Run ShowPageTrace Behavior [ RunTime:0.010851s ]
[ 2015-05-20T09:04:13+08:00 ] /gisproject/ | INFO: Tag[ view_end ] --END-- [ RunTime:0.010990s ]
[ 2015-05-20T15:17:45+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --START--
[ 2015-05-20T15:17:45+08:00 ] /gisproject/ | INFO: Run ReadHtmlCache Behavior [ RunTime:0.013416s ]
[ 2015-05-20T15:17:45+08:00 ] /gisproject/ | INFO: Tag[ app_begin ] --END-- [ RunTime:0.016680s ]
[ 2015-05-20T15:17:45+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --START--
[ 2015-05-20T15:17:45+08:00 ] /gisproject/ | INFO: Run LocationTemplate Behavior [ RunTime:0.058642s ]
[ 2015-05-20T15:17:45+08:00 ] /gisproject/ | INFO: Tag[ view_template ] --END-- [ RunTime:0.058825s ]
[ 2015-05-20T15:17:45+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --START--
[ 2015-05-20T15:17:46+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 36 行.
[ 2015-05-20T15:17:46+08:00 ] /gisproject/ | NOTIC: [8] Undefined index:  username d046431aa157c89f3a1c30c426be003b.php 第 37 行.
[ 2015-05-20T15:17:46+08:00 ] /gisproject/ | INFO: Run ParseTemplate Behavior [ RunTime:0.216509s ]
[ 2015-05-20T15:17:46+08:00 ] /gisproject/ | INFO: Tag[ view_parse ] --END-- [ RunTime:0.216627s ]
[ 2015-05-20T15:17:46+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --START--
[ 2015-05-20T15:17:46+08:00 ] /gisproject/ | INFO: Run ContentReplace Behavior [ RunTime:0.011105s ]
[ 2015-05-20T15:17:46+08:00 ] /gisproject/ | INFO: Run TokenBuild Behavior [ RunTime:0.003590s ]
[ 2015-05-20T15:17:46+08:00 ] /gisproject/ | INFO: Run WriteHtmlCache Behavior [ RunTime:0.002365s ]
[ 2015-05-20T15:17:46+08:00 ] /gisproject/ | INFO: Run ShowRuntime Behavior [ RunTime:0.003231s ]
[ 2015-05-20T15:17:46+08:00 ] /gisproject/ | INFO: Tag[ view_filter ] --END-- [ RunTime:0.020683s ]
